arr_data1,arr_data2,arr_data3,arr_data4,arr_data5,arr_data6,arr_data7
23-Dec-2019 17:33:05,JJA4408,B738,37.4573493,126.46384299,2,130.164283426239
23-Dec-2019 17:59:13,JJA5101,B738,37.44459271,126.44061506,3,163.745918538878
23-Dec-2019 17:47:42,JJA8704,B738,37.44411528,126.44103348,3,99.169566929014
23-Dec-2019 17:16:59,KAL018,A388,37.44468391,126.44059896,3,172.760885438975
23-Dec-2019 17:10:42,KAL024,B77W,37.44433522,126.44087255,3,127.214715860572
23-Dec-2019 17:20:14,KAL054,B748,37.44438887,126.44080818,3,135.393483812557
23-Dec-2019 17:35:47,KAL072,B789,37.44484484,126.44040048,3,197.52943677516
23-Dec-2019 17:37:26,KAL122,A388,37.45686114,126.46425605,2,64.8135113810939
23-Dec-2019 17:58:04,KAL124,B789,37.45739758,126.46376252,2,138.632929907212
23-Dec-2019 17:43:17,KAL130,B748,37.45841146,126.46286666,2,276.271208130038
23-Dec-2019 17:34:01,KAL160,A333,37.44398117,126.44115686,3,80.7243378156837
23-Dec-2019 17:15:48,KAL622,B773,37.45694697,126.46415949,2,77.5233464333047
23-Dec-2019 17:45:00,KAL636,A332,37.44383097,126.4413017,3,59.7026129860525
23-Dec-2019 17:18:46,KAL766,B772,37.45717227,126.46398246,2,106.98321042721
23-Dec-2019 17:29:06,KAL828,A333,37.45673776,126.46434724,2,48.9740973399326
23-Dec-2019 17:07:09,KAL840,B739,37.44449615,126.4407438,3,148.356431026339
23-Dec-2019 17:13:26,KAL856,A333,37.44340718,126.44166648,3,5.47523695129787
23-Dec-2019 17:56:46,KAL862,A333,37.44373977,126.44134998,3,49.2528526047753
23-Dec-2019 17:09:49,KAL866,A333,37.45750487,126.46368742,2,152.19332594137
23-Dec-2019 17:02:45,KAL888,A333,37.44404554,126.44108713,3,90.1588450370237
23-Dec-2019 17:22:14,KAL932,B77W,37.4441582,126.44104421,3,102.387235504403
23-Dec-2019 18:42:23,AAR201,A388,37.44487703,126.44037366,3,201.813197988869
23-Dec-2019 18:02:25,AAR308,A21N,37.44492531,126.44037366,3,206.149346029467
23-Dec-2019 18:29:05,AAR320,A321,37.444067,126.44104421,3,94.4102661206365
23-Dec-2019 18:36:18,AAR334,A333,37.44412601,126.44104421,3,99.5271496515306
23-Dec-2019 18:18:38,AAR340,A321,37.44445324,126.44072235,3,145.679078274775
23-Dec-2019 18:59:46,AAR372,A333,37.45876014,126.46255553,2,323.761399911616
23-Dec-2019 18:53:55,AAR602,A388,37.45737612,126.46376789,2,136.421484036277
23-Dec-2019 18:57:42,AAR624,A320,37.45772481,126.46345675,2,183.912107532896
23-Dec-2019 18:21:40,AAR728,A333,37.44405091,126.44104421,3,93.046233751248
23-Dec-2019 18:52:15,ASV526,A321,37.45652854,126.46452963,2,20.7104177821615
23-Dec-2019 18:13:48,CPA418,A333,37.45682359,126.46425605,2,61.4294917303106
23-Dec-2019 18:27:46,EVA160,A333,37.45746732,126.46370351,2,147.966385321342
23-Dec-2019 18:35:00,ICV8777,B744,37.45913029,126.46223903,2,373.471245668696
23-Dec-2019 18:10:56,JJA2102,B738,37.4443835,126.44078135,3,136.362814956864
23-Dec-2019 18:49:14,JJA8504,B738,37.45798767,126.46322608,2,219.512809413455
23-Dec-2019 18:40:02,JNA022,B772,37.44416893,126.44101739,3,104.757228193758
23-Dec-2019 18:38:27,JNA078,B738,37.45852411,126.46280766,2,289.505319832802
23-Dec-2019 18:19:55,JNA126,B738,37.45936096,126.46200299,2,406.435489506721
23-Dec-2019 18:07:13,KAL480,B77W,37.45779455,126.46340311,2,192.96735093263
23-Dec-2019 18:24:54,KAL648,A333,37.457183,126.46397173,2,108.502921077462
23-Dec-2019 18:33:10,PAC217,B744,37.45855093,126.46273792,2,295.48667742763
23-Dec-2019 18:17:09,TWB126,B738,37.45790184,126.46331191,2,207.347059757935
23-Dec-2019 18:29:59,TWB162,B738,37.45815396,126.46316171,2,237.907849377814
23-Dec-2019 19:03:59,AAR113,A321,37.45773017,126.46347284,2,183.568421684613
23-Dec-2019 19:17:05,AAR366,A333,37.45752096,126.46364987,2,155.568804198318
23-Dec-2019 19:31:00,AAR718,A320,37.45730639,126.46385372,2,125.709737227774
23-Dec-2019 19:08:04,AAR732,A333,37.45730102,126.46386445,2,124.676427604393
23-Dec-2019 19:21:30,AMU826,A321,37.45773017,126.46348357,2,183.021265111059
23-Dec-2019 19:44:27,ANZ75,,37.44605184,126.43933296,3,361.423780925616
23-Dec-2019 19:42:57,CAL162,A333,37.45686114,126.46423995,2,65.6332446902026
23-Dec-2019 19:41:15,CDG4777,B738,37.44564414,126.43966556,3,307.524080859893
23-Dec-2019 19:53:31,CES2043,A321,37.44420648,126.44092619,3,113.00315945197
23-Dec-2019 19:26:25,CSN671,A20N,37.45803595,126.46317244,2,226.634251017413
23-Dec-2019 19:58:18,ESR522,B738,37.44527936,126.44001961,3,256.34866482187
23-Dec-2019 19:47:50,ESR582,B738,37.45800376,126.46322608,2,220.966299283027
23-Dec-2019 19:36:13,ESR644,B738,37.45663583,126.46447062,2,33.4792661505866
23-Dec-2019 19:01:58,ESR818,B738,37.45788038,126.4633441,2,203.756613697676
23-Dec-2019 19:14:35,EVA172,A321,37.45745122,126.46370351,2,146.513459659566
23-Dec-2019 19:12:25,JJA1403,B738,37.45795548,126.46326363,2,214.674246088203
23-Dec-2019 19:57:03,JJA1405,B738,37.4582988,126.46296322,2,261.130012514124
23-Dec-2019 19:51:20,JJA2002,B738,37.44458199,126.44061506,3,162.796871479329
23-Dec-2019 19:10:13,JNA064,B772,37.45679677,126.46432042,2,55.7022122526127
23-Dec-2019 19:59:31,JNA214,B738,37.45698988,126.46411121,2,83.8876105451821
23-Dec-2019 19:51:59,KAL114,B77W,37.45703816,126.46407366,2,90.1744745293958
23-Dec-2019 19:34:46,KAL614,B748,37.44468391,126.44055605,3,174.983840806299
23-Dec-2019 19:23:37,KAL834,B739,37.45752633,126.4636445,2,156.329955522801
23-Dec-2019 19:05:48,PAL468,A333,37.457183,126.46396101,2,109.04746564075
23-Dec-2019 19:33:25,THA654,B744,37.45753169,126.46366596,2,155.720960925955
23-Dec-2019 19:37:43,THY90,B773,37.44379878,126.44131243,3,56.3534370590757
23-Dec-2019 19:39:12,TWB272,B738,37.45730102,126.46385908,2,124.949387547868
23-Dec-2019 19:28:23,TWB286,B738,37.4571991,126.46393418,2,111.880312337075
23-Dec-2019 19:19:22,UPS173,B763,37.46044457,126.46106422,2,552.580089434388
23-Dec-2019 19:32:35,VJC860,A320,37.44444788,126.4407438,3,144.053270392595
23-Dec-2019 20:18:46,AAR123,A321,37.44427621,126.44088328,3,121.42599321257
23-Dec-2019 20:16:14,AAR336,A321,37.44451225,126.44067407,3,153.475531401598
23-Dec-2019 20:01:10,AAR730,A333,37.4451077,126.44015908,3,233.687427854041
23-Dec-2019 20:41:38,APJ009,A320,37.45757461,126.46363914,2,160.987694527999
23-Dec-2019 20:23:01,ASV104,A321,37.45695233,126.4641434,2,78.842913812269
23-Dec-2019 20:39:23,ASV514,A321,37.45838463,126.46288812,2,272.743923652626
23-Dec-2019 20:30:08,CDG4707,B738,37.45746732,126.46367133,2,149.633575948263
23-Dec-2019 20:51:13,CDG4987,B738,37.45768189,126.46350503,2,177.551365165586
23-Dec-2019 20:34:56,CES5049,A320,37.45817542,126.46306515,2,244.744501104184
23-Dec-2019 20:48:35,CES5051,A333,37.45709717,126.46403074,2,97.7085455858949
23-Dec-2019 20:25:14,CPA420,A333,37.45717227,126.46396101,2,108.077046222207
23-Dec-2019 20:13:03,CSN339,A321,37.44451225,126.44071162,3,151.47972278079
23-Dec-2019 20:44:40,CSN675,A320,37.45768189,126.46349967,2,177.827609460221
23-Dec-2019 20:06:06,ESR614,B738,37.45775163,126.46346748,2,185.788670539441
23-Dec-2019 20:11:48,FDX5924,B767,37.45988667,126.46154165,2,477.638609167518
23-Dec-2019 20:08:28,FDX9133,MD11,37.45737612,126.46377325,2,136.143885757525
23-Dec-2019 20:03:55,HAL459,A332,37.44384706,126.44122124,3,65.7307207606431
23-Dec-2019 20:52:58,HKE626,A321,37.45739758,126.46374106,2,139.743822425636
23-Dec-2019 20:32:22,JJA3101,B738,37.45780528,126.4634192,2,193.116351383348
23-Dec-2019 20:20:17,JJA3401,B738,37.45842218,126.46280766,2,280.283051999709
23-Dec-2019 20:54:52,JNA086,B738,37.4573493,126.46379471,2,132.618946392987
23-Dec-2019 20:07:20,JNA642,B738,37.44474828,126.4404434,3,186.68418720011
23-Dec-2019 20:59:18,JNA654,B738,37.45779455,126.46341383,2,192.416994779774
23-Dec-2019 20:14:15,KAL002,A333,37.45714009,126.46400392,2,102.967787706804
23-Dec-2019 20:46:14,KAL484,A333,37.45704889,126.4641273,2,88.4677312638758
23-Dec-2019 20:36:40,KAL682,B77W,37.4575156,126.46367669,2,153.713266010071
23-Dec-2019 20:02:00,KAL726,B739,37.45749414,126.46368742,2,151.218461231477
23-Dec-2019 20:10:25,KAL736,B77W,37.4448663,126.4404273,3,198.06106082384
23-Dec-2019 20:16:59,KAL796,B739,37.45819688,126.46308661,2,245.597485524083
23-Dec-2019 20:56:59,TWB310,B738,37.45769799,126.46351039,2,178.734760886919
23-Dec-2019 20:27:32,TWB672,B738,37.45721519,126.46400392,2,109.895821347573
23-Dec-2019 21:31:57,A7MBK,A320,37.45762825,126.46354258,2,170.778004219247
23-Dec-2019 21:56:22,AAR135,A321,37.457757,126.46345675,2,186.821988111159
23-Dec-2019 21:44:38,AAR714,B763,37.46054649,126.46097302,2,566.474533614795
23-Dec-2019 21:24:46,AAR7583,A321,37.45733321,126.46382689,2,129.510528531172
23-Dec-2019 21:57:08,ABL716,A321,37.44421721,126.44092619,3,113.932640400249
23-Dec-2019 21:22:27,APG9048,A320,37.45702207,126.4641434,2,85.1967300452991
23-Dec-2019 21:50:40,APJ011,A320,37.44491994,126.44029856,3,209.606289008454
23-Dec-2019 21:11:45,CDG4619,B738,37.45804667,126.46322072,2,225.136153701251
23-Dec-2019 21:03:55,CEB128,A20N,37.45792329,126.46329045,2,210.387768560255
23-Dec-2019 21:36:06,CES5085,A320,37.44494677,126.44028783,3,212.556348647308
23-Dec-2019 21:01:05,CPA416,A333,37.45733321,126.46381617,2,130.060569147947
23-Dec-2019 21:46:02,CSN315,A321,37.44555295,126.43976212,3,294.308694905109
23-Dec-2019 21:39:16,JJA1103,B738,37.45813787,126.46308661,2,240.250966045697
23-Dec-2019 21:47:27,JJA1305,B738,37.45746732,126.46370351,2,147.966385321342
23-Dec-2019 21:07:44,JJA2202,B738,37.45791793,126.46330655,2,209.077474169399
23-Dec-2019 21:05:40,JJA2902,B738,37.45739222,126.46378398,2,137.051489083423
23-Dec-2019 21:20:30,JJA4502,B738,37.45757997,126.46362841,2,162.017012196983
23-Dec-2019 21:40:49,JJA8904,B738,37.44428158,126.4409101,3,120.455861721861
23-Dec-2019 21:34:24,JNA226,B738,37.45823979,126.46302223,2,252.767693114335
23-Dec-2019 21:18:01,KAL052,A332,37.45640516,126.46466374,2,2.83200263795513
23-Dec-2019 21:09:33,KAL274,B77L,37.45708644,126.4640522,2,95.6400836715898
23-Dec-2019 21:43:08,KAL486,B77W,37.44435668,126.44082963,3,131.398822973445
23-Dec-2019 21:13:52,KAL868,A333,37.45697916,126.46416485,2,80.1811272857701
23-Dec-2019 21:37:30,PAL492,A320,37.45761752,126.46357477,2,168.153306593886
23-Dec-2019 21:26:59,SHU5434,A319,37.45793939,126.46326363,2,213.22274179657
23-Dec-2019 21:29:19,SIA602,B787,37.45730102,126.46386445,2,124.676427604393
23-Dec-2019 21:16:16,TWB114,B738,37.45758533,126.46361232,2,163.319366048199
23-Dec-2019 21:48:34,VJC874,A320,37.44472682,126.44049704,3,181.919604544958
23-Dec-2019 22:24:29,AAR105,A321,37.4441582,126.44097984,3,105.852355093075
23-Dec-2019 22:40:13,AAR7127,A321,37.45675921,126.4642936,2,53.7432232028297
23-Dec-2019 22:53:18,ABW139,B748,37.45716155,126.46399319,2,105.464506129915
23-Dec-2019 22:33:07,AJX8475,B763,37.45785892,126.46336019,2,200.989959476519
23-Dec-2019 22:26:43,APG888,A320,37.44437814,126.44080818,3,134.443617345389
23-Dec-2019 22:36:19,ASV704,A321,37.45641589,126.46459401,2,7.95394329584503
23-Dec-2019 22:59:20,CDG4721,B738,37.45787501,126.46332264,2,204.373480247346
23-Dec-2019 22:57:06,CEB188,A333,37.45698988,126.4641273,2,83.0532020040798
23-Dec-2019 22:43:33,ESR564,B738,37.45877624,126.46250188,2,327.976944548777
23-Dec-2019 22:22:13,ESR604,B738,37.4447751,126.44045949,3,188.201726303765
23-Dec-2019 22:01:29,JJA3171,B738,37.45811105,126.46315634,2,234.254864893602
23-Dec-2019 22:07:02,JNA204,B738,37.445274,126.43999815,3,256.994883231346
23-Dec-2019 22:29:21,KAL602,B772,37.44464099,126.4405936,3,169.17779155008
23-Dec-2019 22:51:15,KAL694,B748,37.45827734,126.46298468,2,258.088811879572
23-Dec-2019 22:14:34,KAL782,B738,37.44536519,126.43993914,3,268.241170121426
23-Dec-2019 22:09:27,PAC238,B748,37.45786428,126.46336555,2,201.203023205483
23-Dec-2019 22:11:02,QDA9901,A320,37.44480193,126.44043803,3,191.724680974133
23-Dec-2019 22:31:03,SOO947,B772,37.45670021,126.46439016,2,43.375484157296
23-Dec-2019 22:03:23,TWB166,B738,37.44495213,126.44030392,3,212.184212090896
23-Dec-2019 22:12:39,TWB214,B738,37.44446933,126.44077063,3,144.553039534355
23-Dec-2019 22:16:55,TWB294,B738,37.44452298,126.44070089,3,153.001734894878
23-Dec-2019 22:48:09,VJC974,A320,37.45740831,126.46373034,2,141.264914714753
23-Dec-2019 22:19:55,XAX508,A333,37.44403481,126.44108713,3,89.23600256959
23-Dec-2019 23:04:42,BAV482,A21N,37.45873868,126.46257162,2,320.995172180033
23-Dec-2019 23:37:05,EVA150,A321,37.45711327,126.46400928,2,100.267240074155
23-Dec-2019 23:01:33,JJA1107,B738,37.45838463,126.46294713,2,269.755919469233
23-Dec-2019 23:34:25,JJA1169,B738,37.45804131,126.46321535,2,224.919746234078
23-Dec-2019 23:06:56,KAL116,A332,37.45727956,126.46386981,2,122.456883555075
23-Dec-2019 23:09:22,TAX702,A333,37.45698452,126.46412194,2,82.8473376088607
23-Dec-2019 23:57:52,TWB102F,B738,37.45812178,126.46315098,2,235.50293650165
23-Dec-2019 23:13:06,VJC838,A321,37.45755315,126.46363378,2,159.305839441181
24-Dec-2019 00:33:24,KAL854,A333,37.45609939,126.46491051,2,37.6600029668658
24-Dec-2019 01:50:38,CKK257,B747,37.4553591,126.45987332,1,152.957289288926
24-Dec-2019 03:16:01,AAR281,B744,37.45598674,126.45929396,1,239.419609911397
24-Dec-2019 03:32:02,CRK646,A332,37.45452762,126.46061897,1,39.57585988039
24-Dec-2019 03:54:24,HVN440,A21N,37.45842755,126.46285057,2,278.551342784732
24-Dec-2019 03:48:36,JJA2306,B738,37.45572388,126.45953536,1,203.269050843925
24-Dec-2019 03:24:26,KAL164,B739,37.45544493,126.45979285,1,164.842178924853
24-Dec-2019 04:42:15,AAR223,A359,37.45764971,126.46356404,2,171.623147583558
24-Dec-2019 04:29:06,AAR322,A321,37.45702744,126.46408439,2,88.6539848377948
24-Dec-2019 04:55:13,AAR704,A333,37.44361639,126.44145191,3,33.182317551324
24-Dec-2019 04:33:03,AAR746,B772,37.46941924,126.45311415,2,1771.92500060359
24-Dec-2019 04:16:17,AAV600,A320,37.45920539,126.46219611,2,382.474866190469
24-Dec-2019 04:26:09,AAV700,A320,37.45806277,126.46317244,2,229.053954894753
24-Dec-2019 04:21:00,APJ809,A320,37.45813251,126.4631027,2,238.938142165801
24-Dec-2019 04:23:46,BAV492,A321,37.45714545,126.46398783,2,104.275553700354
24-Dec-2019 04:59:06,CES2023,A333,37.44371831,126.44136071,3,46.8683412172828
24-Dec-2019 04:46:37,ESR592,B738,37.45802522,126.46319389,2,224.559249370186
24-Dec-2019 04:44:09,KAL006,B77W,37.45716155,126.46398246,2,106.008180071045
24-Dec-2019 04:12:30,KAL086,B748,37.45791256,126.46329045,2,209.419727572119
24-Dec-2019 04:01:16,KAL624,B773,37.45752096,126.46363378,2,156.40081923367
24-Dec-2019 04:18:23,KAL658,B77W,37.45719373,126.46395564,2,110.294640933383
24-Dec-2019 04:37:00,KAL680,B77W,37.45746732,126.46369815,2,148.241583620147
24-Dec-2019 04:48:43,KAL696,B772,37.45670557,126.46437943,2,44.410377433826
24-Dec-2019 04:34:51,KAL720,B739,37.4571991,126.46396101,2,110.511635614961
24-Dec-2019 04:52:25,KAL886,B738,37.44418502,126.44101202,3,106.473126536102
24-Dec-2019 04:04:52,PAC224,B763,37.45978475,126.4616704,2,461.825532788444
24-Dec-2019 04:10:09,SOO7923,B772,37.45682895,126.46425068,2,62.1904587107024
24-Dec-2019 04:54:04,TWB132,B738,37.45807886,126.46317244,2,230.511854191848
24-Dec-2019 04:39:30,TWB302,B738,37.45743513,126.46378934,2,140.715781071368
24-Dec-2019 04:07:22,TWB614,B738,37.45755315,126.46360695,2,160.686606173039
24-Dec-2019 04:50:55,UZB3595,B763,37.45746195,126.46371961,2,146.657718514636
24-Dec-2019 04:57:04,VJC836,A320,37.45886207,126.46244287,2,338.758874047903
24-Dec-2019 05:01:31,AAR324,A321,37.44526327,126.43998742,3,256.607959397463
24-Dec-2019 05:07:19,AAR356,A321,37.44468927,126.44053459,3,176.592239036768
24-Dec-2019 05:27:20,AAR734,A333,37.44560659,126.43975675,3,299.408180686767
24-Dec-2019 05:40:51,AAR756,A333,37.45689869,126.46423995,2,69.0627846196076
24-Dec-2019 05:46:27,AMX090,B788,37.45778382,126.4634192,2,191.171047415254
24-Dec-2019 05:31:40,APG036,A320,37.45963991,126.46176696,2,443.767299912866
24-Dec-2019 05:19:15,ASV502,A321,37.44523644,126.44002497,3,252.233396414401
24-Dec-2019 05:35:58,DAL27,A359,37.44570315,126.43965483,3,313.374566824142
24-Dec-2019 05:34:29,ESR512,B738,37.45803595,126.4631778,2,226.356914986837
24-Dec-2019 05:32:49,ESR872,B738,37.44532764,126.43997669,3,262.915925219939
24-Dec-2019 05:11:07,HVN416,A359,37.45856166,126.46274328,2,296.184775682003
24-Dec-2019 05:14:14,JNA004,B772,37.45736539,126.46380007,2,133.796717269765
24-Dec-2019 05:48:43,JNA062,B738,37.45815933,126.46309197,2,241.914093719991
24-Dec-2019 05:10:00,KAL026,B77W,37.44364321,126.44147873,3,33.6672086002566
24-Dec-2019 05:06:09,KAL464,A333,37.45755851,126.46362305,2,160.339925287584
24-Dec-2019 05:52:56,KAL482,A333,37.45712399,126.46402538,2,100.415970637795
24-Dec-2019 05:03:23,KAL608,B789,37.45810032,126.46314025,2,234.100837088207
24-Dec-2019 05:08:39,KAL632,A333,37.45706499,126.46405756,2,93.4230756684679
24-Dec-2019 05:29:58,KAL644,B773,37.44418502,126.44102812,3,105.631801314036
24-Dec-2019 05:17:19,KAL650,A333,37.45702744,126.46407902,2,88.9335480319571
24-Dec-2019 05:44:18,KAL668,A333,37.45659828,126.46447599,2,29.7549550403343
24-Dec-2019 05:37:56,KAL684,B77W,37.45732248,126.46383762,2,127.990086547656
24-Dec-2019 05:50:49,PAC997,B748,37.45907664,126.46229267,2,365.87030826625
24-Dec-2019 05:28:39,PAL466,A321,37.45661974,126.46445453,2,32.7974661107594
24-Dec-2019 05:25:32,PAL484,A321,37.45719373,126.46396101,2,110.022215968582
24-Dec-2019 05:12:40,TWB118,B738,37.44527936,126.43998742,3,258.038571582103
24-Dec-2019 05:55:23,TWB308,B738,37.45987594,126.4615792,2,474.746173883844
24-Dec-2019 05:15:54,VJC864,A321,37.44365394,126.44136071,3,42.0110580652995
24-Dec-2019 05:57:38,VJC878,A321,37.45699525,126.46410584,2,84.6492098800234
24-Dec-2019 05:24:14,VJC880,A321,37.44508624,126.44016445,3,231.491463143276
24-Dec-2019 05:22:24,VJC926,A320,37.45667338,126.46441162,2,39.8478538009374
24-Dec-2019 05:04:25,VJC962,A321,37.4447751,126.4404273,3,189.914192080143
24-Dec-2019 06:43:56,AAR211,A359,37.45852947,126.46277547,2,291.623927506279
24-Dec-2019 06:15:24,AAR626,A321,37.45797694,126.4632529,2,217.165535542604
24-Dec-2019 06:29:34,AAR708,A21N,37.45860457,126.46263063,2,305.867727210473
24-Dec-2019 06:46:24,AAR752,A359,37.45764434,126.46351576,2,173.616966304372
24-Dec-2019 06:37:32,AAR970,B744,37.46054113,126.46099448,2,564.893311341553
24-Dec-2019 06:50:07,ASV546,A321,37.44465709,126.4405185,3,174.611527814225
24-Dec-2019 06:52:41,CEB180,A320,37.45859921,126.46268964,2,302.329084876979
24-Dec-2019 06:21:28,ESR502,B738,37.4579823,126.46323144,2,218.752114280728
24-Dec-2019 06:54:45,ESR572,B738,37.45804667,126.46323681,2,224.327159454365
24-Dec-2019 06:56:58,ESR594,B738,37.4450326,126.44021273,3,224.165060070045
24-Dec-2019 06:27:47,HVN408,B78X,37.4449414,126.44034147,3,209.26210846089
24-Dec-2019 06:41:53,HVN430,A321,37.44444251,126.44073844,3,143.867074498396
24-Dec-2019 06:33:26,JJA2108,B738,37.44603038,126.43938124,3,356.995339899827
24-Dec-2019 06:49:07,JJA2406,B738,37.4579072,126.46329582,2,208.659375606653
24-Dec-2019 06:40:32,JJA3105,B738,37.45803595,126.4631778,2,226.356914986837
24-Dec-2019 06:44:52,JJA4304,B738,37.44593382,126.43945098,3,344.690522925773
24-Dec-2019 06:34:55,JNA024,B738,37.45853484,126.46276474,2,292.657974515542
24-Dec-2019 06:05:13,JNA096,B738,37.45759606,126.46360159,2,164.839496848305
24-Dec-2019 06:53:06,JNA122,B738,37.4452579,126.44003034,3,253.865955572216
24-Dec-2019 06:25:01,KAL012,A388,37.44491458,126.44032001,3,207.98979885753
24-Dec-2019 06:08:47,KAL112,B789,37.45753706,126.46366596,2,156.21031117859
24-Dec-2019 06:01:57,KAL316,B748,37.45862067,126.46268964,2,304.272101497134
24-Dec-2019 06:22:11,KAL612,B739,37.44592845,126.43945634,3,343.929707937109
24-Dec-2019 06:31:58,KAL628,B77W,37.45800912,126.46322072,2,221.725909617667
24-Dec-2019 06:11:51,KAL652,A388,37.45729566,126.46384299,2,125.291742133798
24-Dec-2019 06:36:30,KAL672,B748,37.44677067,126.4386946,3,459.17288494954
24-Dec-2019 06:58:29,LAO921,A320,37.45749414,126.46365523,2,152.877219590227
24-Dec-2019 06:23:42,MAS066,A333,37.4567163,126.46439016,2,44.8478507298964
24-Dec-2019 06:30:49,PL490,,37.44493604,126.44031465,3,210.183767462517
24-Dec-2019 06:26:42,RBA651,A320,37.45804131,126.46319389,2,226.013213658344
24-Dec-2019 06:47:03,THA656,B773,37.44413674,126.44104421,3,100.475442875702
24-Dec-2019 06:19:13,THA658,A333,37.44351983,126.44150555,3,22.9123939816821
24-Dec-2019 06:39:31,TWB108,B738,37.44516671,126.44011617,3,241.212998148521
24-Dec-2019 07:18:13,AAR203,A388,37.44502187,126.44026637,3,220.393458923282
24-Dec-2019 07:14:59,AAR710,A321,37.45744586,126.46375179,2,143.565976088958
24-Dec-2019 07:20:44,AAR736,A333,37.44507015,126.44020736,3,227.799043099686
24-Dec-2019 07:27:00,AAR740,A333,37.45717764,126.4639771,2,107.743257346676
24-Dec-2019 07:03:50,AAR742,B772,37.44415283,126.44103885,3,102.189242149833
24-Dec-2019 07:21:57,AAR762,A359,37.45852947,126.46273255,2,293.82555514765
24-Dec-2019 07:02:23,AAR774,A320,37.45755315,126.46365523,2,158.218898521719
24-Dec-2019 07:53:30,AAR8532,A320,37.45730639,126.46385372,2,125.709737227774
24-Dec-2019 07:50:55,AFR264,A359,37.45725811,126.46388054,2,119.968293588861
24-Dec-2019 07:33:15,AHK128,A306,37.45690405,126.46415412,2,74.0066474220356
24-Dec-2019 07:19:41,ASV532,A321,37.45663583,126.46443844,2,35.0790333728984
24-Dec-2019 07:59:12,ASV542,A321,37.45644808,126.46465838,2,7.59369475033259
24-Dec-2019 07:11:38,BOX550,B772,37.45717227,126.46392882,2,109.75969133886
24-Dec-2019 07:36:07,GTI8021,B744,37.45960772,126.4618367,2,437.29107107033
24-Dec-2019 07:12:35,JJA2004,B738,37.44514525,126.44012153,3,239.013889913369
24-Dec-2019 07:40:43,JJA2508,B738,37.45769799,126.46347821,2,180.387264242779
24-Dec-2019 07:31:24,JJA4604,B738,37.45767653,126.46356404,2,174.07451264404
24-Dec-2019 07:44:55,JJA8602,B738,37.45770872,126.46352649,2,178.899305057983
24-Dec-2019 07:06:07,JNA026,B738,37.45755315,126.46361768,2,160.131608541832
24-Dec-2019 07:55:31,JNA052,B738,37.4579072,126.46331191,2,207.831756895253
24-Dec-2019 07:38:03,JNA060,B772,37.45750487,126.46368742,2,152.19332594137
24-Dec-2019 07:47:21,KAL1402,B737,37.45735466,126.4638108,2,132.276357919402
24-Dec-2019 07:43:09,KAL1410,B737,37.45762289,126.46358013,2,168.3676440078
24-Dec-2019 07:10:31,KAL1462,B739,37.44495213,126.44033611,3,210.505178067966
24-Dec-2019 07:17:10,KAL314,B744,37.45762825,126.46352649,2,171.615024825654
24-Dec-2019 07:07:29,KAL690,A333,37.44325697,126.44180059,3,18.5694972708682
24-Dec-2019 07:09:08,KAL8324,B748,37.45784283,126.46336555,2,199.259300403975
24-Dec-2019 07:24:31,SIA608,A359,37.45904982,126.46232486,2,361.797564081733
24-Dec-2019 07:22:43,THA688,B773,37.44446933,126.44074917,3,145.673884940943
24-Dec-2019 07:49:05,TWB164,B738,37.45724738,126.46392345,2,116.809215804123
24-Dec-2019 07:28:51,UPS196,B763,37.45983839,126.46161675,2,469.425800695554
24-Dec-2019 07:15:54,VJC960,A321,37.4444586,126.44074917,3,144.718011008848
24-Dec-2019 08:29:45,AAR177,A321,37.457183,126.46391809,2,111.281972169894
24-Dec-2019 08:13:13,AAR988,B744,37.45880306,126.4625448,2,328.202224552916
24-Dec-2019 08:34:33,ABL310,A321,37.45745659,126.46376789,2,143.750599419863
24-Dec-2019 08:38:58,ASV522,A321,37.45678604,126.46427214,2,57.2564366655642
24-Dec-2019 08:32:12,BAW17,B788,37.45797694,126.46328509,2,215.531183917936
24-Dec-2019 08:06:51,ESR562,B738,37.45790184,126.46336019,2,204.897118185017
24-Dec-2019 08:11:23,FDX5230,B772,37.45750487,126.4636445,2,154.398753535896
24-Dec-2019 08:19:18,FDX5926,B767,37.45805204,126.46321535,2,225.896695544843
24-Dec-2019 08:36:32,FIN41,A359,37.45738685,126.46380007,2,135.74940498026
24-Dec-2019 08:03:54,GIA878,A333,37.45717764,126.46399319,2,106.937036245471
24-Dec-2019 08:23:27,JJA2204,B738,37.45717227,126.46399856,2,106.177079784558
24-Dec-2019 08:09:03,JJA2804,B738,37.45746732,126.46371424,2,147.418515536631
24-Dec-2019 08:25:32,JJA2904,B738,37.45724201,126.46393418,2,115.780771148713
24-Dec-2019 08:17:27,JJA3403,B738,37.45720446,126.46393955,2,112.088452984719
24-Dec-2019 08:47:57,JJA4104,B738,37.45778382,126.46343529,2,190.349029479417
24-Dec-2019 08:52:24,KAL1404,B737,37.45856702,126.46271646,2,298.042545072794
24-Dec-2019 08:45:04,KAL214,B748,37.45754778,126.46362305,2,159.370408099258
24-Dec-2019 08:56:59,KAL468,A333,37.45719373,126.46395028,2,110.567925168908
24-Dec-2019 08:54:29,KAL630,B773,37.45733857,126.46378934,2,131.936061115298
24-Dec-2019 08:27:47,KAL638,B77W,37.45740831,126.46376789,2,139.330879646773
24-Dec-2019 08:42:44,KAL646,B77W,37.45752633,126.46364987,2,156.054083400625
